id,observed_on,latitude,longitude,positional_accuracy,private_place_guess,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
229113944,2024-07-13,43.648305266,-79.4637646526,7,,Indigo Bunting,Passerina cyanea,靛蓝彩鹀,Aves,10227
229116053,2024-07-13,43.6509649339,-79.4622654873,8,,Mountain Blackberry,Rubus ablatus,,Plantae,1401244
229121921,2024-07-12,43.6515916667,-79.448045,35,,Ailanthus Webworm Moth,Atteva aurea,,Insecta,116681
229142073,2024-07-13,43.6478624694,-79.4659171583,,,Northern Pearly-eye,Lethe anthedon,淡色串珠眼蝶,Insecta,198812
229144436,2024-07-13,43.6537357173,-79.4902933163,21,,White Sweet-clover,Melilotus albus,白花草木樨,Plantae,58907
229144594,2024-07-13,43.6537793184,-79.4905508609,33,,common motherwort,Leonurus cardiaca,欧益母草,Plantae,56171
229167456,2024-07-13,43.6500515548,-79.4632435006,108,,Red Admiral,Vanessa atalanta,优红蛱蝶,Insecta,49133
229167595,2024-07-13,43.6499016417,-79.4633469772,161,,Eastern Comma,Polygonia comma,枯木钩蛱蝶,Insecta,54064
229167935,2024-07-13,43.6473552994,-79.4657502365,202,,Black Swallowtail,Papilio polyxenes,珀凤蝶,Insecta,58523
229262934,2024-07-14,43.6517806891,-79.4614043087,96,,Himalayan balsam,Impatiens glandulifera,喜马拉雅凤仙花,Plantae,47892
229264510,2024-07-14,43.6540250695,-79.4770423437,25,,American Goldfinch,Spinus tristis,北美金翅雀,Aves,145310
229276427,2024-07-14,43.6482016,-79.4666112,,,Common candy-striped spider,Enoplognatha ovata,卵形齿螯蛛,Arachnida,219195
229279402,2024-07-14,43.6483307997,-79.4667034997,,,Leopard Slug,Limax maximus,大蛞蝓 (豹纹蛞蝓),Mollusca,62470
229284031,2024-07-14,43.6541404724,-79.4598617554,196,,Himalayan balsam,Impatiens glandulifera,喜马拉雅凤仙花,Plantae,47892
229288576,2024-07-14,43.6483154,-79.4667060997,,,Leopard Slug,Limax maximus,大蛞蝓 (豹纹蛞蝓),Mollusca,62470
229355037,2024-07-13,43.6526248997,-79.4927909,,,Mourning Cloak,Nymphalis antiopa,黄缘蛱蝶,Insecta,56832
229428701,2024-07-14,43.6529809583,-79.4617990889,,,Beautiful Wood-nymph,Eudryas grata,,Insecta,84333
229459808,2024-04-18,43.6454712084,-79.4632833811,430,,Rusty Blackbird,Euphagus carolinus,锈色黑鹂,Aves,10322
229459809,2023-04-21,43.6454712084,-79.4632833811,430,,Pine Warbler,Setophaga pinus,松莺,Aves,145244
229459811,2024-05-10,43.6454712084,-79.4632833811,430,,Blue-winged Teal,Spatula discors,蓝翅鸭,Aves,558433
229459817,2022-04-09,43.6454712084,-79.4632833811,430,,Blue-winged Teal,Spatula discors,蓝翅鸭,Aves,558433
229459818,2024-01-08,43.635868108,-79.4625956506,8,,Great Black-backed Gull,Larus marinus,大黑背鸥,Aves,4368
229459819,2024-05-03,43.6454712084,-79.4632833811,430,,Orchard Oriole,Icterus spurius,圃拟鹂,Aves,9325
229459824,2021-05-15,43.6454712084,-79.4632833811,430,,Veery,Catharus fuscescens,棕夜鸫,Aves,12901
229459825,2024-04-16,43.6454712084,-79.4632833811,430,,Fox Sparrow,Passerella iliaca,狐色雀鹀,Aves,9156
229459829,2023-09-28,43.6454712084,-79.4632833811,430,,Brown Thrasher,Toxostoma rufum,褐矢嘲鸫,Aves,14898
229459830,2024-04-29,43.6454712084,-79.4632833811,430,,Least Flycatcher,Empidonax minimus,小纹霸鹟,Aves,16602
229459831,2024-05-19,43.6454712084,-79.4632833811,430,,Common Yellowthroat,Geothlypis trichas,黄喉地莺,Aves,9721
229459833,2024-05-19,43.6454712084,-79.4632833811,430,,Northern Parula,Setophaga americana,北森莺,Aves,145233
229459834,2024-05-10,43.6454712084,-79.4632833811,430,,Cape May Warbler,Setophaga tigrina,栗颊林莺,Aves,145231
229459835,2024-06-03,43.6454712084,-79.4632833811,430,,Chestnut-sided Warbler,Setophaga pensylvanica,栗肋林莺,Aves,145239
229459836,2024-05-19,43.6454712084,-79.4632833811,430,,Great Crested Flycatcher,Myiarchus crinitus,大冠蝇霸鹟,Aves,16028
229459837,2024-06-10,43.6454712084,-79.4632833811,430,,Cliff Swallow,Petrochelidon pyrrhonota,美洲燕,Aves,11858
229459838,2024-05-19,43.6454712084,-79.4632833811,430,,Magnolia Warbler,Setophaga magnolia,纹胸林莺,Aves,145235
229461256,2023-08-26,43.6454712084,-79.4632833811,430,,Common Nighthawk,Chordeiles minor,美洲夜鹰,Aves,19577
229461257,2020-09-15,43.6454712084,-79.4632833811,430,,Broad-winged Hawk,Buteo platypterus,巨翅鵟,Aves,5227
229461258,2023-11-29,43.6454712084,-79.4632833811,430,,Orange-crowned Warbler,Leiothlypis celata,橙冠虫森莺,Aves,979757
229461260,2024-03-05,43.6454712084,-79.4632833811,430,,Tundra Swan,Cygnus columbianus,小天鹅,Aves,6917
229461261,2024-05-22,43.6369554702,-79.4587551012,15,,Hudsonian Whimbrel,Numenius hudsonicus,哈德森杓鹬,Aves,1188213
229461262,2022-01-25,43.6506695945,-79.4673078235,,,Short-eared Owl,Asio flammeus,短耳鸮,Aves,20315
229461263,2023-11-12,43.6454712084,-79.4632833811,430,,Purple Finch,Haemorhous purpureus,紫朱雀,Aves,199841
229461264,2024-05-07,43.6454712084,-79.4632833811,430,,Northern Waterthrush,Parkesia noveboracensis,黄眉灶莺,Aves,73149
229461265,2021-11-01,43.6454712084,-79.4632833811,430,,Northern Saw-whet Owl,Aegolius acadicus,棕榈鬼鸮,Aves,20356
229461266,2023-09-10,43.6454712084,-79.4632833811,430,,Yellow-bellied Flycatcher,Empidonax flaviventris,黄腹纹霸鹟,Aves,16603
229461268,2024-05-13,43.6454712084,-79.4632833811,430,,Lincoln's Sparrow,Melospiza lincolnii,林氏带鹀,Aves,9092
229461269,2024-03-08,43.638713392,-79.4667380634,18,,Bullock's Oriole,Icterus bullockii,布氏拟鹂,Aves,9357
229461271,2024-05-28,43.6454712084,-79.4632833811,430,,Wilson's Warbler,Cardellina pusilla,黑头威森莺,Aves,145276
229461272,2024-03-25,43.6454712084,-79.4632833811,430,,Ruddy Duck,Oxyura jamaicensis,棕硬尾鸭,Aves,850859
229461273,2021-08-07,43.6454712084,-79.4632833811,430,,Greater Yellowlegs,Tringa melanoleuca,大黄脚鹬,Aves,3892
229461274,2023-04-01,43.6454712084,-79.4632833811,430,,Common Loon,Gavia immer,普通潜鸟,Aves,4626
229461275,2022-12-02,43.6454712084,-79.4632833811,430,,Barred Owl,Strix varia,横斑林鸮,Aves,19893
229461276,2023-08-19,43.6454712084,-79.4632833811,430,,Chimney Swift,Chaetura pelagica,烟囱雨燕,Aves,6571
229462807,2024-05-01,43.6454712084,-79.4632833811,430,,Sedge Wren,Cistothorus stellaris,北美沼泽鹪鹩,Aves,1286843
229462808,2023-03-29,43.6454712084,-79.4632833811,430,,Cackling Goose,Branta hutchinsii,小美洲黑雁,Aves,59220
229462809,2023-05-16,43.6454712084,-79.4632833811,430,,Golden-winged Warbler,Vermivora chrysoptera,金翅虫森莺,Aves,9807
229462814,2023-09-10,43.636810219,-79.460340708,8,,Eared Grebe,Podiceps nigricollis,黑颈䴙䴘,Aves,4205
229462815,2023-10-22,43.6454712084,-79.4632833811,430,,Sandhill Crane,Antigone canadensis,沙丘鹤,Aves,508048
229462816,2023-09-15,43.6368460632,-79.4525745656,15,,American Golden Plover,Pluvialis dominica,美洲金鸻,Aves,4893
229462818,2023-10-22,43.6454712084,-79.4632833811,430,,Golden Eagle,Aquila chrysaetos,金雕,Aves,5074
229462821,2023-11-07,43.6454712084,-79.4632833811,430,,Rough-legged Hawk,Buteo lagopus,毛脚鵟,Aves,5200
229462822,2020-06-14,43.6454712084,-79.4632833811,430,,Yellow-billed Cuckoo,Coccyzus americanus,黄嘴杜鹃,Aves,1965
229462824,2024-04-26,43.6454712084,-79.4632833811,430,,Virginia Rail,Rallus limicola,弗吉尼亚秧鸡,Aves,243
229462826,2023-09-15,43.6367672555,-79.4525296783,4,,Black-bellied Plover,Pluvialis squatarola,灰斑鸻,Aves,4892
229462828,2021-05-30,43.6454712084,-79.4632833811,430,,Black-billed Cuckoo,Coccyzus erythropthalmus,黑嘴美洲鹃,Aves,1960
229462831,2023-01-02,43.6369655974,-79.4586118988,8,,American Pipit,Anthus rubescens,美洲黄腹鹨,Aves,13732
229462832,2023-11-12,43.6454712084,-79.4632833811,430,,Pine Siskin,Spinus pinus,松金翅雀,Aves,145304
229462836,2022-01-22,43.6368944444,-79.4587916667,,,Glaucous Gull,Larus hyperboreus,北极鸥,Aves,4349
229476200,2024-07-14,43.6493838671,-79.4895822555,187,,Black Swallowtail,Papilio polyxenes,珀凤蝶,Insecta,58523
229479550,2024-07-15,43.63458836,-79.48386847,5,,Five-fingered Aralia,Eleutherococcus sieboldianus,异株五加,Plantae,144021
229493764,2024-07-15,43.6388166667,-79.4644944444,,,Great Willowherb,Epilobium hirsutum,柳叶菜,Plantae,84517
229556318,2024-07-14,43.6558072577,-79.479926104,1129,,Orchard Orbweaver,Leucauge venusta,脉银鳞蛛,Arachnida,778499
229556320,2024-07-13,43.6558072577,-79.479926104,1129,,European Common Blue,Polyommatus icarus,普蓝眼灰蝶,Insecta,55641
229584821,2024-07-15,43.6465479,-79.4636903,1322,,Woodgrain Leafroller Moth,Pandemis lamprosana,,Insecta,226888
229598285,2024-07-15,43.6436912741,-79.4487164542,859,,Hackberry Nipplegall Psyllid,Pachypsylla celtidismamma,,Insecta,322972
229615211,2024-07-15,43.641932,-79.468886,50,,Silver-spotted Skipper,Epargyreus clarus,饴弄蝶,Insecta,81559
229615212,2024-07-15,43.641932,-79.468886,50,,Red Admiral,Vanessa atalanta,优红蛱蝶,Insecta,49133
229615216,2024-07-15,43.641932,-79.468886,50,,Cabbage White,Pieris rapae,菜粉蝶,Insecta,55626
229685578,2024-07-16,43.6339001997,-79.4843970997,,,European water-horehound,Lycopus europaeus,欧地笋,Plantae,133036
229749673,2024-05-04,43.6465479,-79.4636903,1129,,Cape May Warbler,Setophaga tigrina,栗颊林莺,Aves,145231
229791281,2024-07-16,43.6463383333,-79.4818883333,35,,Red Milkweed Beetle,Tetraopes tetrophthalmus,马利筋红天牛,Insecta,118559
229795467,2024-07-16,43.6436912741,-79.4487164542,859,,Herb Robert,Geranium robertianum,汉荭鱼腥草,Plantae,55925
229795653,2024-07-16,43.6386745858,-79.4690257795,4,,Red Admiral,Vanessa atalanta,优红蛱蝶,Insecta,49133
229799239,2024-07-16,43.6409138889,-79.4585861111,,,Wood Duck,Aix sponsa,林鸳鸯,Aves,7107
229800083,2024-07-16,43.6479127687,-79.4638541714,8,,wild parsnip,Pastinaca sativa,欧防风,Plantae,59778
229814571,2024-07-16,43.6420083333,-79.4570777778,,,Eastern Amberwing,Perithemis tenera,美东琥珀蜻,Insecta,59776
229815164,2024-07-16,43.6399166667,-79.4563388889,,,Great Egret,Ardea alba,大白鹭,Aves,144455
229815219,2024-07-16,43.64315,-79.4583444444,,,House Sparrow,Passer domesticus,家麻雀,Aves,13858
229818126,2024-07-16,43.6508041999,-79.4789600594,191,,Black Swallowtail,Papilio polyxenes,珀凤蝶,Insecta,58523
229818127,2024-07-16,43.6559233,-79.4743942,234,,Western Honey Bee,Apis mellifera,西方蜜蜂,Insecta,47219
229823397,2024-07-16,43.6413216667,-79.46363,4,,spotted jewelweed,Impatiens capensis,斑点凤仙花,Plantae,47888
229823503,2024-07-16,43.6399333333,-79.4564283333,4,,Wood Duck,Aix sponsa,林鸳鸯,Aves,7107
229825042,2024-07-16,43.641932,-79.468886,50,,European Common Blue,Polyommatus icarus,普蓝眼灰蝶,Insecta,55641
229867860,2022-05-18,43.6484444444,-79.4630555556,50,,Eastern Whip-poor-will,Antrostomus vociferus,三声夜鹰,Aves,199837
229867998,2023-05-27,43.6454712084,-79.4632833811,430,,Olive-sided Flycatcher,Contopus cooperi,绿胁绿霸鹟,Aves,16110
229869350,2020-10-07,43.6368,-79.450925,,,Slaty-backed Gull,Larus schistisagus,灰背鸥,Aves,4366
229869351,2022-04-24,43.652275,-79.4606222222,,,American Bittern,Botaurus lentiginosus,美洲麻鳽,Aves,5034
229869352,2020-05-19,43.6369335431,-79.4527335501,8,,Brant,Branta bernicla,黑雁,Aves,7087
229869353,2024-03-11,43.6525965475,-79.4601960787,8,,Red-shouldered Hawk,Buteo lineatus,赤肩鵟,Aves,5206
229869356,2020-10-03,43.6525655381,-79.4619702926,133,,Red-headed Woodpecker,Melanerpes erythrocephalus,红头啄木鸟,Aves,18204
229869357,2023-05-01,43.6528933511,-79.461908104,15,,Northern Harrier,Circus hudsonius,北鹞,Aves,558446
229869358,2023-05-03,43.6536769646,-79.4612464007,15,,Wood Thrush,Hylocichla mustelina,棕林鸫,Aves,13270
229869361,2024-04-07,43.6416816511,-79.4650975003,4,,Osprey,Pandion haliaetus,鹗,Aves,116999
229869362,2022-12-29,43.6523691886,-79.4606677395,4,,Northern Pintail,Anas acuta,针尾鸭,Aves,6933
229869363,2024-05-13,43.648618787,-79.4708933145,4,,Swainson's Thrush,Catharus ustulatus,斯氏夜鸫,Aves,12878
229869366,2024-04-13,43.6424578283,-79.4580493592,2,,Louisiana Waterthrush,Parkesia motacilla,白眉灶莺,Aves,73148
229885744,2024-07-16,43.6545657813,-79.4713122045,1129,,Margined Calligrapher,Toxomerus marginatus,缘箭股食蚜蝇,Insecta,126889
229887468,2024-07-16,43.6415166667,-79.4566416667,,,Canadian Beaver,Castor canadensis,北美河貍,Mammalia,43794
229900920,2024-07-17,43.6529608528,-79.4632945944,,,common toadflax,Linaria vulgaris,欧洲柳穿鱼,Plantae,50790
229903028,2024-07-17,43.6520733361,-79.4629977917,,,Broad-leaved helleborine,Epipactis helleborine,火烧兰,Plantae,50717
229906225,2024-07-17,43.6470464,-79.458144,,,Black Swallowtail,Papilio polyxenes,珀凤蝶,Insecta,58523
229927202,2024-07-17,43.6548783333,-79.4594883333,4,,Twice-stabbed Lady Beetle,Chilocorus stigma,,Insecta,120282
229996527,2024-07-17,43.64172,-79.471475,4,,Mute Swan,Cygnus olor,疣鼻天鹅,Aves,6921
230005706,2024-07-17,43.6430625916,-79.4595489502,107,,box elder,Acer negundo,梣叶槭,Plantae,47726
230009541,2024-07-17,43.6457591947,-79.4666901076,59,,chicory,Cichorium intybus,菊苣,Plantae,52913
230009647,2024-07-17,43.6481280878,-79.4678254028,204,,Red Milkweed Beetle,Tetraopes tetrophthalmus,马利筋红天牛,Insecta,118559
230009779,2024-07-17,43.6457896207,-79.4664163863,88,,Black Swallowtail,Papilio polyxenes,珀凤蝶,Insecta,58523
230009979,2024-07-17,43.6416029476,-79.4573274778,56,,Great Blue Heron,Ardea herodias,大蓝鹭,Aves,4956
230010062,2024-07-17,43.641130232,-79.4561966071,23,,Black-crowned Night Heron,Nycticorax nycticorax,夜鹭,Aves,4981
230010195,2024-07-17,43.6408628946,-79.4559982492,71,,Great Egret,Ardea alba,大白鹭,Aves,144455
230010281,2024-07-17,43.6440885467,-79.4677248099,33,,Baltimore Oriole,Icterus galbula,橙腹拟鹂,Aves,9346
230011274,2024-07-17,43.6459143553,-79.4690107182,7,,Black-crowned Night Heron,Nycticorax nycticorax,夜鹭,Aves,4981
230018678,2024-07-17,43.64277866,-79.4676452762,203,,Black-crowned Night Heron,Nycticorax nycticorax,夜鹭,Aves,4981
230018680,2024-07-17,43.6435007072,-79.4672268516,114,,Eastern Chipmunk,Tamias striatus,东美花鼠,Mammalia,46217
230018683,2024-07-17,43.6410395,-79.4627958423,79,,Red-winged Blackbird,Agelaius phoeniceus,红翅黑鹂,Aves,9744
230018684,2024-07-17,43.6407444589,-79.4625168929,49,,Cecropia Moth,Hyalophora cecropia,,Insecta,81582
230018685,2024-07-17,43.6403562448,-79.4622379428,141,,Monarch,Danaus plexippus,君主斑蝶,Insecta,48662
230018688,2024-07-17,43.6397350425,-79.4622592615,259,,Wood Duck,Aix sponsa,林鸳鸯,Aves,7107
230018689,2024-07-17,43.6431938952,-79.4641839099,25,,Ailanthus Webworm Moth,Atteva aurea,,Insecta,116681
230018692,2024-07-17,43.6433026338,-79.4646451677,154,,Eastern Cottontail,Sylvilagus floridanus,东部棉尾兔,Mammalia,43111
230018693,2024-07-17,43.6446846257,-79.4657931515,119,,Striped Skunk,Mephitis mephitis,条纹臭鼬,Mammalia,41880
230020258,2024-07-17,43.6437724291,-79.4676450417,231,,Eastern Forktail,Ischnura verticalis,,Insecta,84722
230020262,2024-07-17,43.6431202498,-79.4673448874,114,,Eastern Forktail,Ischnura verticalis,,Insecta,84722
230020718,2024-07-11,43.6487837486,-79.4611153793,216,,Northern Cardinal,Cardinalis cardinalis,北美红雀,Aves,9083
230020719,2024-07-11,43.6493815135,-79.4609222603,285,,Red Milkweed Beetle,Tetraopes tetrophthalmus,马利筋红天牛,Insecta,118559
230040746,2024-06-12,43.6515601757,-79.4645612687,45,,Smooth Stag Beetle,Lucanus placidus,,Insecta,224156
230041402,2024-06-13,43.6520679132,-79.46745269,109,,Oak Timberworm,Arrenodes minutus,,Insecta,1506398
230041712,2024-07-17,43.6511060468,-79.4626951218,244,,Eastern Garter Snake,Thamnophis sirtalis sirtalis,剑纹带蛇指名亚种,Reptilia,28365
230041825,2024-07-17,43.6510905209,-79.4631457329,244,,Eastern Garter Snake,Thamnophis sirtalis sirtalis,剑纹带蛇指名亚种,Reptilia,28365
230064487,2024-07-17,43.6527007517,-79.4636226367,,,Clouded Sulphur,Colias philodice,菲罗豆粉蝶,Insecta,58531
230064496,2024-07-17,43.6474474817,-79.466549695,,,Dun Skipper,Euphyes vestris,,Insecta,58514
230064497,2024-07-17,43.6465052183,-79.465987605,,,Eastern Cicada-killer Wasp,Sphecius speciosus,杀蝉泥蜂,Insecta,51954
230064499,2024-07-17,43.64630287,-79.4655911567,,,Stictiella emarginata,Stictiella emarginata,,Insecta,211371
230064503,2024-07-17,43.64650165,-79.4655912817,,,Northern Broken-Dash,Polites egeremet,,Insecta,1363179
230064504,2024-07-17,43.6462831633,-79.4655317533,,,Eastern Forktail,Ischnura verticalis,,Insecta,84722
230064505,2024-07-17,43.6465721617,-79.465638,,,Northern Broken-Dash,Polites egeremet,,Insecta,1363179
230064510,2024-07-17,43.64689501,-79.4653713517,,,Wild Indigo Duskywing,Erynnis baptisiae,,Insecta,58478
230064511,2024-07-17,43.6471173733,-79.4654783933,,,Eastern Pondhawk,Erythemis simplicicollis,绿绯蜻,Insecta,61495
230064512,2024-07-17,43.647433485,-79.4656081617,,,Wild Indigo Duskywing,Erynnis baptisiae,,Insecta,58478
230064516,2024-07-17,43.6492090167,-79.4639012767,,,Transverse-banded Flower Fly,Eristalis transversa,横向管蚜蝇,Insecta,145436
230064523,2024-07-17,43.6503224,-79.4627261,,,Common candy-striped spider,Enoplognatha ovata,卵形齿螯蛛,Arachnida,219195
230064525,2024-07-17,43.650677765,-79.462487935,,,Stictiella emarginata,Stictiella emarginata,,Insecta,211371
230064539,2024-07-17,43.6508401183,-79.4625664,,,Fourteen-spotted Lady Beetle,Propylea quatuordecimpunctata,方斑瓢虫,Insecta,61532
230064542,2024-07-17,43.6530259367,-79.463194995,,,Eastern Tailed-Blue,Cupido comyntas,美洲蓝灰蝶,Insecta,122381
230064543,2024-07-17,43.65315344,-79.4628425533,,,Punctured Tiger Beetle,Cicindelidia punctulata,,Insecta,1643817
230064546,2024-07-17,43.6527312,-79.4622061,,,Eastern Calligrapher,Toxomerus geminatus,,Insecta,126532
230064547,2024-07-17,43.6528921917,-79.462739255,,,White-spotted Sable,Anania funebris,烤黑棘趾野螟,Insecta,126737
230064548,2024-07-17,43.6530553667,-79.4628034583,,,Prionyx atratus,Prionyx atratus,,Insecta,493408
230064553,2024-07-17,43.6522467167,-79.4605650933,,,Red-belted Bumble Bee,Bombus rufocinctus,,Insecta,144011
230064554,2024-07-17,43.652426695,-79.4603116417,,,Western Honey Bee,Apis mellifera,西方蜜蜂,Insecta,47219
230064557,2024-07-17,43.65239754,-79.4602906667,,,Transverse-banded Flower Fly,Eristalis transversa,横向管蚜蝇,Insecta,145436
230064558,2024-07-17,43.6532353333,-79.4601277667,,,Eastern Cottontail,Sylvilagus floridanus,东部棉尾兔,Mammalia,43111
230130870,2024-07-18,43.6524936056,-79.4627801139,,,pearly everlasting,Anaphalis margaritacea,珠光香青,Plantae,52833
230132979,2024-07-18,43.65357176,-79.4563479636,344,,Question Mark,Polygonia interrogationis,长尾钩蛱蝶,Insecta,58579
230142514,2023-11-15,43.6482732956,-79.4702461443,54,,Wilson's Snipe,Gallinago delicata,威氏鹬,Aves,144496
230153927,2024-07-18,43.647308606,-79.4668805365,31,,Black Swallowtail,Papilio polyxenes,珀凤蝶,Insecta,58523
230153929,2024-07-18,43.6464593644,-79.465893266,31,,Northern Broken-Dash,Polites egeremet,,Insecta,1363179
230153930,2024-07-18,43.6464802879,-79.4660149713,15,,Eastern Amberwing,Perithemis tenera,美东琥珀蜻,Insecta,59776
230153935,2024-07-18,43.6479134508,-79.4654754937,15,,common mullein,Verbascum thapsus,毛蕊花,Plantae,59029
230153936,2024-07-18,43.6462916197,-79.4661986525,31,,Eastern Cicada-killer Wasp,Sphecius speciosus,杀蝉泥蜂,Insecta,51954
230153937,2024-07-18,43.6476206973,-79.4656622107,31,,European Common Blue,Polyommatus icarus,普蓝眼灰蝶,Insecta,55641
230167129,2024-07-17,43.6431916667,-79.4641883333,11,,Eastern Cicada-killer Wasp,Sphecius speciosus,杀蝉泥蜂,Insecta,51954
230190680,2024-07-18,43.6386533333,-79.468955,4,,Red Admiral,Vanessa atalanta,优红蛱蝶,Insecta,49133
230198721,2024-06-30,43.636765982,-79.452017583,312,,Red-winged Blackbird,Agelaius phoeniceus,红翅黑鹂,Aves,9744
230214682,2024-07-14,43.6529977,-79.4618401,,,Ilia Underwing,Catocala ilia,,Insecta,128517
230229589,2024-07-14,43.6530097389,-79.46182385,,,Little Lined Underwing,Catocala lineella,,Insecta,216291
230229601,2024-07-14,43.6529562997,-79.4618717997,,,Green Arches,Anaplectoides prasina,绿组夜蛾,Insecta,213514
230229609,2024-07-15,43.6529605278,-79.4617870472,,,American Dun-bar Moth,Cosmia calami,,Insecta,126616
230229671,2024-07-14,43.65296355,-79.4618417889,,,Gray-edged Snout,Hypena madefactalis,,Insecta,143125
230229678,2024-07-15,43.6532685,-79.4618901997,,,Lesser Grapevine Looper Moth,Eulithis diversilineata,,Insecta,143101
230229705,2024-07-15,43.6529913583,-79.4618324583,,,Large Lace-border Moth,Scopula limboundata,,Insecta,81680
230229715,2024-07-15,43.6529676997,-79.4618944,,,Confused Haploa Moth,Haploa confusa,,Insecta,130821
230229784,2024-07-15,43.6529464997,-79.4617609997,,,Dark-spotted Looper Moth,Diachrysia aereoides,,Insecta,218297
230229800,2024-07-15,43.6529749997,-79.4618585997,,,Spongy Moth,Lymantria dispar,舞毒蛾,Insecta,47802
230229926,2024-07-15,43.6530221,-79.4618921694,,,Ipsilon Dart,Agrotis ipsilon,小地老虎,Insecta,126276
230229942,2024-07-15,43.6529464997,-79.4617609997,,,Dark-spotted Looper Moth,Diachrysia aereoides,,Insecta,218297
230230034,2024-07-15,43.6530655997,-79.4617472,,,Terrenella Bee Moth,Aphomia terrenella,,Insecta,213951
230230094,2024-07-18,43.6494195472,-79.4635500083,,,Faint-spotted Angle,Digrammia ocellinata,,Insecta,218446
230230163,2024-07-18,43.6494413472,-79.4634037389,,,Large Mossy Glyph,Protodeltote muscosula,,Insecta,228855
230230207,2024-07-18,43.64944375,-79.4634027083,,,Spring Dead-leaf Roller Moth,Cenopis diluticostana,,Insecta,459419
230230234,2024-07-18,43.6494220472,-79.4633739583,,,Baltimore Snout,Hypena baltimoralis,,Insecta,82201
230230317,2024-07-18,43.6494770997,-79.4634025997,,,Clymene Moth,Haploa clymene,,Insecta,126106
230262201,2024-07-18,43.64972,-79.485855,16,,Spotted spurge,Euphorbia maculata,斑地锦,Plantae,58893
230262224,2024-07-18,43.6497283333,-79.48587,9,,Common Purslane,Portulaca oleracea,马齿苋,Plantae,58991
230279656,2024-07-19,43.6477032313,-79.4676699036,354,,Black Swallowtail,Papilio polyxenes,珀凤蝶,Insecta,58523
230281691,2021-08-22,43.648578,-79.463433,7,,white heath aster,Symphyotrichum ericoides,白翠菊,Plantae,126654
230281695,2021-08-22,43.648578,-79.463433,7,,white heath aster,Symphyotrichum ericoides,白翠菊,Plantae,126654
230281702,2021-08-22,43.648578,-79.463433,7,,Indiangrass,Sorghastrum nutans,蓝刚草,Plantae,122608
230281704,2021-08-22,43.648578,-79.463433,7,,Indiangrass,Sorghastrum nutans,蓝刚草,Plantae,122608
230281721,2021-08-22,43.648578,-79.463433,7,,early goldenrod,Solidago juncea,早枝黄,Plantae,135261
230281755,2021-08-22,43.648578,-79.463433,7,,Catnip,Nepeta cataria,假荆芥,Plantae,48622
230281768,2021-08-22,43.648578,-79.463433,7,,cylindrical blazing star,Liatris cylindracea,,Plantae,164685
230281773,2021-08-22,43.648578,-79.463433,7,,round-headed bush clover,Lespedeza capitata,头状胡枝子,Plantae,125186
230281779,2021-08-22,43.648578,-79.463433,7,,prickly lettuce,Lactuca serriola,野莴苣,Plantae,53107
230281793,2021-08-22,43.648578,-79.463433,7,,prickly lettuce,Lactuca serriola,野莴苣,Plantae,53107
230281812,2021-08-22,43.648578,-79.463433,7,,flat-topped goldenrod,Euthamia graminifolia,,Plantae,130989
230281823,2021-08-22,43.648578,-79.463433,7,,flat-topped goldenrod,Euthamia graminifolia,,Plantae,130989
230281831,2021-08-22,43.648578,-79.463433,7,,horseweed,Erigeron canadensis,小蓬草,Plantae,76907
230281837,2021-08-22,43.648578,-79.463433,7,,horseweed,Erigeron canadensis,小蓬草,Plantae,76907
230281843,2021-08-22,43.648578,-79.463433,7,,butterfly milkweed,Asclepias tuberosa,柳叶马利筋,Plantae,47912
230281851,2021-08-22,43.648578,-79.463433,7,,big bluestem,Andropogon gerardi,杰氏须芒草,Plantae,121968
230306877,2024-07-07,43.6465461293,-79.4636902213,2258,,Red Admiral,Vanessa atalanta,优红蛱蝶,Insecta,49133
230307070,2024-07-07,43.6465461293,-79.4636902213,2258,,Red Admiral,Vanessa atalanta,优红蛱蝶,Insecta,49133
230307216,2024-07-07,43.6465461293,-79.4636902213,2258,,Red Admiral,Vanessa atalanta,优红蛱蝶,Insecta,49133
230307474,2024-07-07,43.6465461293,-79.4636902213,2258,,Eastern Comma,Polygonia comma,枯木钩蛱蝶,Insecta,54064
230307866,2024-07-07,43.6465461293,-79.4636902213,2258,,Eastern Comma,Polygonia comma,枯木钩蛱蝶,Insecta,54064
230308161,2024-07-07,43.6465461293,-79.4636902213,2258,,Eastern Comma,Polygonia comma,枯木钩蛱蝶,Insecta,54064
230308659,2024-07-07,43.6465461293,-79.4636902213,2258,,Small White,Pieris rapae,菜粉蝶,Insecta,55626
230308971,2024-07-07,43.6465461293,-79.4636902213,2258,,Question Mark,Polygonia interrogationis,长尾钩蛱蝶,Insecta,58579
230309348,2024-07-08,43.6438040928,-79.4474893436,185,,Monarch,Danaus plexippus,君主斑蝶,Insecta,48662
230309523,2024-07-08,43.6438040928,-79.4474893436,185,,Monarch,Danaus plexippus,君主斑蝶,Insecta,48662
230333500,2024-07-19,43.648929479,-79.4506161287,178,,Brown-belted Bumble Bee,Bombus griseocollis,棕带熊蜂,Insecta,120215
230360160,2024-07-17,43.6432416667,-79.4643555556,22,,Northern Flicker,Colaptes auratus,北扑翅鴷,Aves,18236
230360162,2024-07-12,43.6473472222,-79.4693833333,21,,pointed-leaved tick-trefoil,Hylodesmum glutinosum,,Plantae,204156
